id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,lawyer_c,academic_c,psychologist_c,doctor/med_c,engineer_c,creative_art/entertain_c,business/entrepreur,real_estate_c,international/human_affairs_c,undecided,speech_pathology_c,undecided,politics_c,sports/athletics_c,other_c,journalism_c,architecture_c,other,law,math,social science/psych,med/biotech,engineering,english/journalism,"history, religion, philosophy","business, econ, finance",education,"bio, chem, physics",social work,undecided,"poli-sci, inter affairs",film,fine arts,languages,architect,other,field_not_submitted,black,caucasian,latino,asian,other,black_o,caucasian_o,latino_o,asian_o,other_o,iid
1.0,0.0,1.0,2.0,7.0,16.0,9.0,9.0,8.5,8.5,165.5,0.4375,-0.29812500000000003,0.6875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.5625,7.3125,7.1875,7.6875,6.6875,6.538461538461538,5.6923076923076925,6.625,5.125,1.9375,24.0,13.0,2.0,1.0,4.0,1.0,5.0,2.0,2.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,14.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,14.289999999999994,14.289999999999994,21.430000000000003,21.430000000000003,19.050000000000004,9.52,8.0,7.0,6.0,7.0,6.0,6.0,19.569999999999997,13.039999999999994,17.389999999999993,19.569999999999997,15.22,15.22,9.0,9.0,9.0,10.0,7.0,,,,,,0.75,6.8125,8.0625,8.1875,7.8125,7.75,6.625,7.8125,7.75,0.125,,14.580000000000005,16.67000000000001,20.82999999999999,20.82999999999999,14.580000000000005,12.5,9.0,10.0,10.0,9.0,8.0,8.0,3.0,3.0,14.289999999999994,18.37,20.410000000000004,20.410000000000004,14.289999999999994,12.240000000000002,8.0,6.0,7.0,9.0,7.0,7.0,19.15,17.020000000000003,14.889999999999993,19.15,14.889999999999993,14.889999999999993,8.0,10.0,10.0,8.0,6.0,,,,,,0.0,3.0,0.0,0.0,1.0,15.909999999999998,18.180000000000003,20.449999999999996,20.449999999999996,13.639999999999997,11.360000000000003,,,,,,,7.0,9.0,7.0,7.0,8.0,8.0,9.0,7.0,7.0,9.0,7.0,,9.0,12.0,12.0,12.0,7.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,142
2.0,0.0,3.0,2.0,7.0,16.0,10.0,10.0,8.5,8.5,165.5,0.0,0.296875,0.6875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.0625,4.666666666666667,7.6875,7.4375,5.0,6.928571428571429,4.571428571428571,4.6875,4.4375,1.9375,33.0,1.0,2.0,6.0,2.0,2.0,7.0,4.0,1.0,4.0,5.0,6.0,8.0,9.0,9.0,6.0,4.0,8.0,9.0,5.0,7.0,7.0,7.0,7.0,6.0,4.0,6.0,8.33,20.82999999999999,20.82999999999999,14.580000000000005,16.67000000000001,18.75,5.0,8.0,9.0,8.0,9.0,10.0,17.860000000000007,16.069999999999997,17.860000000000007,16.069999999999997,14.289999999999994,17.860000000000007,7.0,10.0,7.0,8.0,7.0,,,,,,0.5625,6.8125,7.0,8.5,7.6875,7.6,6.714285714285714,7.0,5.4375,0.0625,3.0,,,,,,,,,,,,5.0,1.0,2.0,13.729999999999997,17.650000000000002,17.650000000000002,15.69,17.650000000000002,17.650000000000002,7.0,9.0,9.0,8.0,9.0,9.0,16.67000000000001,16.67000000000001,16.67000000000001,18.52,14.81,16.67000000000001,6.0,6.0,7.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,143
3.0,0.0,5.0,2.0,7.0,16.0,13.0,13.0,8.5,8.5,165.5,0.0625,0.30124999999999996,0.6875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.375,6.866666666666666,7.6,8.2,7.4,6.571428571428571,6.285714285714286,6.666666666666667,5.666666666666667,1.7333333333333334,23.0,10.0,2.0,5.0,2.0,1.0,5.0,2.0,2.0,10.0,7.0,9.0,6.0,6.0,6.0,4.0,3.0,7.0,7.0,5.0,4.0,7.0,9.0,8.0,7.0,4.0,5.0,16.0,16.0,16.0,18.0,18.0,16.0,8.0,7.0,7.0,7.0,6.0,7.0,20.0,15.56,15.56,17.78,15.56,15.56,7.0,8.0,8.0,9.0,9.0,,,,,,0.1875,6.0625,7.0625,7.5,6.8125,6.8125,6.1875,6.4375,6.75,0.3125,,16.32999999999999,16.32999999999999,16.32999999999999,18.37,16.32999999999999,16.32999999999999,8.0,9.0,9.0,9.0,9.0,5.0,3.0,3.0,16.67000000000001,16.67000000000001,16.67000000000001,18.75,16.67000000000001,14.580000000000005,8.0,7.0,7.0,8.0,6.0,7.0,20.930000000000003,16.28,16.28,18.6,13.949999999999996,13.949999999999996,8.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,,,17.78,15.56,17.78,17.78,15.56,15.56,,,,,,,8.0,6.0,7.0,8.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0,,8.0,8.0,9.0,9.0,9.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,144
4.0,0.0,7.0,2.0,7.0,16.0,14.0,14.0,8.5,8.5,165.5,0.0,0.14437500000000003,0.6875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.3125,5.4375,7.375,7.875,6.0625,6.571428571428571,5.4,5.75,5.0,1.8125,24.0,10.0,2.0,9.0,7.0,2.0,7.0,1.0,2.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,5.0,11.360000000000003,18.180000000000003,22.73,18.180000000000003,11.360000000000003,18.180000000000003,9.0,8.0,9.0,8.0,9.0,9.0,22.220000000000006,13.330000000000005,17.78,20.0,8.89,17.78,5.0,5.0,7.0,9.0,7.0,,,,,,0.3125,8.3125,9.0625,8.75,8.0,7.875,6.9375,7.625,3.5625,0.1875,2.0,14.0,20.0,20.0,18.0,14.0,14.0,7.0,8.0,10.0,7.0,7.0,5.0,3.0,3.0,15.69,17.650000000000002,19.610000000000007,15.69,15.69,15.69,8.0,8.0,8.0,9.0,9.0,8.0,20.410000000000004,14.289999999999994,16.32999999999999,18.37,14.289999999999994,16.32999999999999,7.0,7.0,9.0,7.0,8.0,,,,,,0.0,0.0,0.0,,,15.090000000000002,16.979999999999997,18.87,16.979999999999997,15.090000000000002,16.979999999999997,,,,,,,9.0,8.0,7.0,8.0,9.0,9.0,10.0,7.0,8.0,9.0,7.0,,6.0,6.0,9.0,7.0,8.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,145
5.0,0.0,9.0,2.0,7.0,16.0,4.0,4.0,8.5,8.5,165.5,0.0625,0.25249999999999995,0.6875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.3125,5.5,7.125,7.6,5.375,6.2,5.230769230769231,5.5,4.2,1.9375,36.0,6.0,2.0,1.0,7.0,4.0,7.0,1.0,2.0,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,5.0,18.180000000000003,18.180000000000003,18.180000000000003,18.180000000000003,13.639999999999997,13.639999999999997,9.0,6.0,7.0,9.0,6.0,8.0,20.0,13.330000000000005,15.56,20.0,13.330000000000005,17.78,8.0,8.0,8.0,8.0,8.0,,,,,,0.0625,6.5,7.75,8.25,7.7,8.0,7.5,6.25,4.25,0.0625,,17.020000000000003,17.020000000000003,17.020000000000003,17.020000000000003,14.889999999999993,17.020000000000003,8.0,8.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,146
6.0,0.0,11.0,2.0,7.0,16.0,3.0,3.0,8.5,8.5,165.5,0.3125,0.306875,0.1875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.5,6.75,7.125,7.133333333333334,8.0,6.533333333333333,5.5,6.375,5.0625,1.8125,26.0,8.0,4.0,3.0,3.0,5.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0,5.0,18.0,18.0,20.0,18.0,16.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,25.0,12.5,12.5,25.0,12.5,12.5,8.0,7.0,8.0,9.0,7.0,,,,,,0.4375,6.125,7.0625,7.75,6.0625,6.125,5.1875,6.125,6.125,0.1875,7.0,18.75,16.67000000000001,18.75,16.67000000000001,16.67000000000001,12.5,8.0,8.0,9.0,9.0,8.0,4.0,3.0,2.0,18.75,16.67000000000001,18.75,16.67000000000001,16.67000000000001,12.5,10.0,6.0,6.0,9.0,6.0,6.0,23.259999999999994,13.949999999999996,13.949999999999996,20.930000000000003,13.949999999999996,13.949999999999996,8.0,8.0,9.0,9.0,8.0,,,,,,0.0,2.0,1.0,1.0,1.0,15.69,15.69,19.610000000000007,17.650000000000002,17.650000000000002,13.729999999999997,,,,,,,10.0,6.0,6.0,10.0,6.0,6.0,10.0,6.0,6.0,10.0,6.0,,9.0,8.0,9.0,9.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,147
7.0,0.0,13.0,2.0,7.0,16.0,2.0,2.0,8.5,8.5,165.5,0.0625,0.214375,0.1875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.6875,7.0625,7.0,7.3125,6.5,7.0,5.333333333333333,6.6875,4.625,1.875,27.0,8.0,4.0,7.0,4.0,5.0,4.0,1.0,7.0,7.0,4.0,6.0,9.0,9.0,9.0,5.0,2.0,1.0,10.0,10.0,9.0,9.0,5.0,7.0,9.0,7.0,5.0,15.090000000000002,16.979999999999997,16.979999999999997,18.87,18.87,13.210000000000006,9.0,9.0,9.0,9.0,9.0,9.0,23.81,16.67000000000001,14.289999999999994,23.81,9.52,11.900000000000004,8.0,9.0,9.0,9.0,8.0,,,,,,0.125,5.1875,7.75,7.8125,5.0625,6.8125,3.125,5.375,2.1875,0.1875,,15.379999999999997,17.31,19.23,19.23,19.23,9.620000000000001,8.0,8.0,9.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,148
8.0,0.0,15.0,2.0,7.0,16.0,1.0,1.0,8.5,8.5,165.5,0.3125,0.275,0.6875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.75,7.3125,7.0625,7.4375,6.5,6.857142857142857,6.461538461538462,6.9375,5.0625,2.0,28.0,13.0,2.0,3.0,3.0,1.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0,4.0,8.510000000000002,19.15,19.15,19.15,19.15,14.889999999999993,10.0,4.0,7.0,9.0,8.0,2.0,28.569999999999997,8.569999999999997,20.0,20.0,14.289999999999994,8.569999999999997,8.0,8.0,8.0,8.0,8.0,,,,,,0.375,5.8125,6.9375,7.3125,5.1875,6.0625,6.444444444444445,5.666666666666667,6.642857142857143,0.0,5.0,,,,,,,,,,,,6.0,1.0,3.0,16.22,13.509999999999998,18.92000000000001,18.92000000000001,16.22,16.22,7.0,7.0,7.0,7.0,7.0,7.0,18.42000000000001,13.159999999999998,18.42000000000001,18.42000000000001,13.159999999999998,18.42000000000001,7.0,8.0,8.0,8.0,8.0,,,,,,0.0,5.0,1.0,2.0,,15.22,17.389999999999993,17.389999999999993,17.389999999999993,15.22,17.389999999999993,,,,,,,10.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,9.0,12.0,9.0,12.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,149
9.0,0.0,17.0,2.0,7.0,16.0,8.0,8.0,8.5,8.5,165.5,0.125,0.32187499999999997,0.6875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.6875,7.25,8.0625,8.375,7.1875,7.2,5.533333333333333,6.875,5.9375,2.0,31.0,7.0,2.0,3.0,3.0,4.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0,5.0,12.0,20.0,20.0,20.0,14.0,14.0,7.0,7.0,6.0,5.0,5.0,5.0,25.0,15.0,15.0,15.0,15.0,15.0,7.0,9.0,8.0,9.0,8.0,,,,,,0.1875,6.8125,6.875,7.9375,7.125,7.8125,5.571428571428571,7.0625,4.133333333333334,0.0,1.0,12.770000000000001,21.279999999999994,19.15,17.020000000000003,14.889999999999993,14.889999999999993,8.0,10.0,8.0,8.0,8.0,6.0,1.0,2.0,14.0,18.0,18.0,18.0,16.0,16.0,9.0,4.0,4.0,7.0,7.0,7.0,23.81,11.900000000000004,14.289999999999994,16.67000000000001,16.67000000000001,16.67000000000001,6.0,9.0,9.0,8.0,7.0,,,,,,1.0,1.0,1.0,1.0,,10.870000000000003,19.569999999999997,17.389999999999993,19.569999999999997,15.22,17.389999999999993,,,,,,,10.0,6.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,8.0,,6.0,6.0,7.0,7.0,7.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,150
10.0,0.0,19.0,2.0,7.0,16.0,6.0,6.0,8.5,8.5,165.5,0.125,0.32999999999999996,0.6875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.875,8.6875,8.125,7.466666666666667,7.75,6.857142857142857,6.0,7.666666666666667,5.266666666666667,2.0,28.0,13.0,2.0,1.0,2.0,3.0,3.0,1.0,9.0,5.0,1.0,8.0,10.0,9.0,8.0,8.0,4.0,1.0,8.0,1.0,9.0,8.0,9.0,10.0,7.0,7.0,3.0,14.550000000000004,16.360000000000007,18.180000000000003,18.180000000000003,16.360000000000007,16.360000000000007,8.0,6.0,7.0,8.0,9.0,6.0,23.81,14.289999999999994,16.67000000000001,19.050000000000004,14.289999999999994,11.900000000000004,9.0,10.0,10.0,10.0,8.0,,,,,,0.125,6.375,6.1875,6.875,5.5625,6.0625,6.071428571428571,5.84375,6.0,0.0,1.0,,,,,,,,,,,,5.0,1.0,1.0,15.379999999999997,17.31,17.31,17.31,15.379999999999997,17.31,8.0,7.0,8.0,9.0,9.0,7.0,22.220000000000006,15.56,15.56,17.78,15.56,13.330000000000005,9.0,9.0,9.0,9.0,8.0,,,,,,2.0,2.0,1.0,2.0,,15.379999999999997,19.23,17.31,19.23,13.460000000000006,15.379999999999997,,,,,,,7.0,7.0,7.0,8.0,9.0,8.0,9.0,6.0,7.0,9.0,7.0,,12.0,9.0,9.0,12.0,8.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,151
11.0,0.0,21.0,2.0,7.0,16.0,12.0,12.0,8.5,8.5,165.5,0.1875,0.26624999999999993,0.1875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.4375,7.125,7.9375,7.866666666666666,5.6,6.6923076923076925,4.285714285714286,6.125,4.875,2.0,27.0,13.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,4.0,8.0,9.0,8.0,5.0,5.0,7.0,10.0,5.0,9.0,10.0,9.0,9.0,7.0,1.0,5.0,14.0,20.0,20.0,14.0,18.0,14.0,7.0,9.0,7.0,7.0,7.0,5.0,24.319999999999997,13.509999999999998,13.509999999999998,24.319999999999997,8.11,16.22,7.0,9.0,8.0,10.0,8.0,,,,,,0.3125,5.9375,7.375,7.3125,6.8125,7.7272727272727275,7.153846153846154,6.714285714285714,6.2,0.0,1.0,,,,,,,,,,,,4.0,3.0,3.0,16.67000000000001,18.75,18.75,14.580000000000005,16.67000000000001,14.580000000000005,6.0,9.0,7.0,8.0,7.0,6.0,23.259999999999994,13.949999999999996,16.28,20.930000000000003,11.629999999999997,13.949999999999996,8.0,7.0,9.0,8.0,8.0,,,,,,0.0,1.0,0.0,,,15.22,17.389999999999993,17.389999999999993,15.22,17.389999999999993,17.389999999999993,,,,,,,8.0,9.0,6.0,8.0,8.0,5.0,9.0,6.0,8.0,8.0,5.0,,7.0,8.0,9.0,9.0,8.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,152
12.0,0.0,23.0,2.0,7.0,16.0,11.0,11.0,8.5,8.5,165.5,0.1875,0.32625000000000004,0.1875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.3125,6.3125,7.8125,7.1875,5.5,6.461538461538462,4.533333333333333,5.6875,4.75,2.0,28.0,7.0,4.0,1.0,1.0,2.0,6.0,3.0,2.0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,10.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,6.0,9.76,19.509999999999998,19.509999999999998,14.629999999999997,19.509999999999998,17.069999999999997,7.0,8.0,8.0,8.0,8.0,7.0,23.529999999999994,17.650000000000002,14.710000000000006,14.710000000000006,14.710000000000006,14.710000000000006,7.0,7.0,6.0,7.0,6.0,,,,,,0.625,5.625,5.75,6.5625,6.3125,6.6,5.666666666666667,5.4375,5.25,0.0,4.0,16.28,16.28,18.6,13.949999999999996,18.6,16.28,7.0,7.0,7.0,7.0,7.0,5.0,1.0,3.0,13.949999999999996,16.28,18.6,16.28,18.6,16.28,7.0,7.0,8.0,7.0,8.0,7.0,20.509999999999998,17.949999999999996,15.379999999999997,15.379999999999997,15.379999999999997,15.379999999999997,7.0,7.0,7.0,7.0,7.0,,,,,,0.0,2.0,1.0,1.0,,11.900000000000004,16.67000000000001,19.050000000000004,16.67000000000001,19.050000000000004,16.67000000000001,,,,,,,7.0,7.0,7.0,6.0,8.0,6.0,9.0,7.0,5.0,6.0,5.0,,7.0,7.0,8.0,7.0,7.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,153
13.0,0.0,25.0,2.0,7.0,16.0,15.0,15.0,8.5,8.5,165.5,0.4375,0.418125,0.6875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.8125,7.75,7.75,7.5,7.2,7.571428571428571,6.0,6.9375,5.3125,1.875,27.0,8.0,2.0,8.0,3.0,6.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,7.0,15.379999999999997,17.31,17.31,17.31,17.31,15.379999999999997,9.0,9.0,9.0,9.0,9.0,9.0,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,8.0,9.0,9.0,9.0,9.0,,,,,,0.4375,7.5625,8.8125,8.8125,7.75,8.0625,6.375,7.0,4.4375,0.1875,,16.0,18.0,18.0,18.0,18.0,12.0,8.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,2.0,,15.379999999999997,17.31,17.31,17.31,17.31,15.379999999999997,,,,,,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,8.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,154
14.0,0.0,27.0,2.0,7.0,16.0,5.0,5.0,8.5,8.5,165.5,0.0625,0.313125,0.6875,26.125,2.5625,17.456249999999997,17.885625,19.4725,19.145000000000003,13.471249999999998,12.571250000000001,0.5625,7.1875,7.5,7.0625,6.733333333333333,6.428571428571429,5.615384615384615,6.625,5.125,1.9375,27.0,8.0,2.0,5.0,1.0,2.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0,3.0,15.090000000000002,18.87,18.87,16.979999999999997,16.979999999999997,13.210000000000006,8.0,8.0,7.0,9.0,7.0,7.0,21.949999999999992,14.629999999999997,12.199999999999998,21.949999999999992,9.76,19.509999999999998,7.0,10.0,6.0,8.0,9.0,,,,,,0.125,4.8125,6.625,6.625,5.3125,6.625,4.9375,5.1875,5.1875,0.0,0.0,14.580000000000005,18.75,18.75,14.580000000000005,18.75,14.580000000000005,7.0,9.0,7.0,6.0,9.0,6.0,1.0,2.0,16.67000000000001,18.75,18.75,14.580000000000005,16.67000000000001,14.580000000000005,7.0,8.0,7.0,9.0,7.0,9.0,20.930000000000003,16.28,13.949999999999996,20.930000000000003,9.3,18.6,7.0,9.0,7.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.1875,0.0625,155
