id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,lawyer_c,academic_c,psychologist_c,doctor/med_c,engineer_c,creative_art/entertain_c,business/entrepreur,real_estate_c,international/human_affairs_c,undecided,speech_pathology_c,undecided,politics_c,sports/athletics_c,other_c,journalism_c,architecture_c,other,law,math,social science/psych,med/biotech,engineering,english/journalism,"history, religion, philosophy","business, econ, finance",education,"bio, chem, physics",social work,undecided,"poli-sci, inter affairs",film,fine arts,languages,architect,other,field_not_submitted,black,caucasian,latino,asian,other,black_o,caucasian_o,latino_o,asian_o,other_o,iid
12.0,0.0,22.0,2.0,12.0,14.0,8.0,8.0,7.5,7.5,314.5,0.07142857142857142,0.3192857142857143,0.7142857142857143,28.357142857142858,2.857142857142857,26.190714285714282,16.217857142857145,20.34714285714286,16.322857142857142,8.30642857142857,12.615714285714287,0.2857142857142857,6.428571428571429,7.357142857142857,6.571428571428571,7.142857142857143,6.0,5.153846153846154,6.5,5.0,2.0,28.0,3.0,2.0,1.0,10.0,1.0,7.0,2.0,12.0,10.0,1.0,8.0,7.0,7.0,8.0,2.0,1.0,4.0,8.0,1.0,8.0,9.0,7.0,7.0,8.0,9.0,6.0,5.0,20.0,25.0,25.0,15.0,10.0,15.0,10.0,10.0,15.0,25.0,25.0,25.0,15.0,20.0,25.0,5.0,10.0,6.0,10.0,10.0,8.0,8.0,7.0,10.0,9.0,10.0,9.0,0.07142857142857142,5.857142857142857,7.071428571428571,7.928571428571429,4.642857142857143,6.857142857142857,3.0714285714285716,5.428571428571429,4.571428571428571,0.0,1.0,,,,,,,,,,,,5.0,3.0,3.0,,,,,,,10.0,20.0,20.0,20.0,10.0,10.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,15.0,15.0,20.0,15.0,15.0,7.0,10.0,7.0,10.0,9.0,6.0,8.0,6.0,9.0,9.0,0.0,0.0,0.0,,,10.0,20.0,15.0,30.0,15.0,10.0,10.0,20.0,15.0,30.0,15.0,10.0,20.0,15.0,15.0,20.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0,7.0,9.0,8.0,10.0,9.0,7.0,8.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,304
13.0,0.0,24.0,2.0,12.0,14.0,1.0,1.0,7.5,7.5,314.5,0.14285714285714285,0.2978571428571429,0.14285714285714285,28.357142857142858,2.857142857142857,26.190714285714282,16.217857142857145,20.34714285714286,16.322857142857142,8.30642857142857,12.615714285714287,0.21428571428571427,6.571428571428571,7.214285714285714,7.214285714285714,5.928571428571429,6.214285714285714,5.0,5.928571428571429,5.214285714285714,1.9285714285714286,29.0,9.0,4.0,6.0,9.0,1.0,4.0,1.0,2.0,8.0,2.0,7.0,10.0,7.0,7.0,8.0,2.0,7.0,8.0,7.0,8.0,9.0,7.0,7.0,9.0,8.0,4.0,10.0,47.0,16.0,12.0,3.0,12.0,30.0,16.0,14.0,20.0,8.0,12.0,35.0,15.0,8.0,20.0,2.0,20.0,7.0,9.0,8.0,9.0,5.0,7.0,9.0,9.0,8.0,7.0,0.5,6.5,7.142857142857143,7.857142857142857,6.571428571428571,6.642857142857143,6.214285714285714,6.857142857142857,6.785714285714286,0.07142857142857142,5.0,,,,,,,,,,,,6.0,1.0,2.0,,,,,,,9.0,30.0,19.0,19.0,3.0,20.0,12.0,30.0,19.0,21.0,10.0,8.0,30.0,20.0,5.0,25.0,2.0,18.0,7.0,9.0,8.0,7.0,3.0,7.0,8.0,8.0,7.0,7.0,0.0,1.0,1.0,1.0,,9.0,30.0,19.0,19.0,3.0,20.0,9.0,30.0,19.0,19.0,3.0,20.0,30.0,15.0,10.0,20.0,5.0,20.0,35.0,15.0,7.0,20.0,4.0,19.0,8.0,9.0,8.0,7.0,3.0,8.0,9.0,9.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,305
14.0,0.0,26.0,2.0,12.0,14.0,9.0,9.0,7.5,7.5,314.5,0.07142857142857142,-0.028571428571428574,0.14285714285714285,28.357142857142858,2.857142857142857,26.190714285714282,16.217857142857145,20.34714285714286,16.322857142857142,8.30642857142857,12.615714285714287,0.14285714285714285,6.928571428571429,7.571428571428571,6.642857142857143,6.071428571428571,5.384615384615385,4.416666666666667,6.153846153846154,5.142857142857143,1.9285714285714286,22.0,9.0,4.0,6.0,2.0,1.0,6.0,3.0,2.0,6.0,6.0,9.0,8.0,5.0,5.0,7.0,4.0,5.0,6.0,9.0,9.0,9.0,5.0,5.0,9.0,5.0,7.0,16.0,20.0,19.0,16.0,18.0,11.0,22.0,13.0,18.0,18.0,16.0,13.0,22.0,13.0,18.0,18.0,16.0,13.0,6.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,8.0,7.0,0.5,6.857142857142857,7.428571428571429,7.428571428571429,7.0,6.928571428571429,5.857142857142857,6.714285714285714,5.785714285714286,0.07142857142857142,2.0,,,,,,,,,,,,6.0,1.0,3.0,,,,,,,20.0,22.0,18.0,15.0,15.0,10.0,20.0,22.0,18.0,15.0,15.0,10.0,25.0,20.0,15.0,15.0,10.0,15.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,18.0,22.0,20.0,15.0,10.0,15.0,22.0,18.0,18.0,17.0,10.0,15.0,22.0,16.0,20.0,15.0,10.0,17.0,22.0,16.0,20.0,15.0,10.0,17.0,6.0,8.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,306
15.0,0.0,28.0,2.0,12.0,14.0,10.0,10.0,7.5,7.5,314.5,0.21428571428571427,0.2971428571428572,0.14285714285714285,28.357142857142858,2.857142857142857,26.190714285714282,16.217857142857145,20.34714285714286,16.322857142857142,8.30642857142857,12.615714285714287,0.6428571428571429,7.214285714285714,7.928571428571429,7.857142857142857,7.142857142857143,6.3076923076923075,5.916666666666667,7.214285714285714,5.714285714285714,2.0,27.0,9.0,4.0,1.0,3.0,5.0,7.0,2.0,2.0,10.0,8.0,10.0,9.0,8.0,9.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,8.0,10.0,9.0,3.0,3.0,10.0,20.0,20.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,5.0,8.0,7.0,8.0,8.0,5.0,8.0,8.0,7.0,8.0,0.35714285714285715,5.153846153846154,7.142857142857143,7.178571428571429,6.428571428571429,6.142857142857143,5.428571428571429,6.357142857142857,4.714285714285714,0.0,2.0,,,,,,,,,,,,7.0,3.0,3.0,,,,,,,10.0,20.0,20.0,15.0,20.0,15.0,15.0,20.0,20.0,13.0,17.0,15.0,20.0,20.0,17.0,15.0,13.0,15.0,6.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,,,13.0,20.0,25.0,12.0,17.0,13.0,16.0,25.0,25.0,7.0,7.0,20.0,15.0,20.0,20.0,15.0,15.0,15.0,20.0,15.0,15.0,20.0,12.0,18.0,4.0,8.0,7.0,8.0,7.0,4.0,8.0,7.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,307
1.0,1.0,2.0,2.0,12.0,14.0,7.5,7.5,7.5,7.928571428571429,300.5,0.07142857142857142,0.21714285714285714,0.35714285714285715,27.428571428571427,2.7142857142857144,16.857142857142858,23.571428571428573,21.785714285714285,14.571428571428571,11.928571428571429,11.285714285714286,0.07142857142857142,5.071428571428571,8.142857142857142,8.428571428571429,5.846153846153846,7.714285714285714,5.3076923076923075,6.357142857142857,5.928571428571429,1.7857142857142858,27.0,9.0,4.0,7.0,3.0,1.0,7.0,2.0,2.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,3.0,7.0,9.0,8.0,9.0,7.0,8.0,7.0,7.0,7.0,17.0,19.0,18.0,17.0,11.0,18.0,19.0,17.0,18.0,19.0,11.0,16.0,15.0,20.0,20.0,15.0,15.0,15.0,7.0,10.0,8.0,8.0,7.0,7.0,10.0,8.0,8.0,7.0,0.5,7.928571428571429,8.857142857142858,8.642857142857142,7.714285714285714,6.5,7.142857142857143,8.5,4.571428571428571,0.21428571428571427,2.0,,,,,,,,,,,,8.0,1.0,1.0,,,,,,,17.0,20.0,18.0,17.0,11.0,17.0,19.0,17.0,18.0,19.0,11.0,16.0,21.0,17.0,16.0,18.0,14.0,14.0,5.0,10.0,9.0,8.0,5.0,5.0,8.0,9.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,308
2.0,1.0,4.0,2.0,12.0,14.0,7.5,7.5,7.5,7.928571428571429,300.5,0.14285714285714285,0.41071428571428575,0.6428571428571429,27.428571428571427,2.7142857142857144,16.857142857142858,23.571428571428573,21.785714285714285,14.571428571428571,11.928571428571429,11.285714285714286,0.5,6.642857142857143,8.285714285714286,8.384615384615385,7.214285714285714,7.0,6.333333333333333,6.785714285714286,5.642857142857143,2.0,32.0,9.0,2.0,5.0,9.0,3.0,3.0,2.0,2.0,6.0,4.0,4.0,9.0,8.0,10.0,8.0,5.0,7.0,9.0,6.0,8.0,9.0,8.0,10.0,4.0,4.0,7.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,15.0,25.0,10.0,10.0,30.0,10.0,15.0,25.0,10.0,10.0,7.0,8.0,9.0,9.0,7.0,7.0,8.0,9.0,9.0,9.0,0.2857142857142857,8.785714285714286,9.571428571428571,8.642857142857142,8.642857142857142,8.545454545454545,4.571428571428571,7.357142857142857,4.928571428571429,0.0,5.0,,,,,,,,,,,,7.0,1.0,3.0,,,,,,,30.0,10.0,20.0,20.0,5.0,15.0,30.0,10.0,10.0,20.0,20.0,10.0,30.0,10.0,10.0,20.0,20.0,10.0,6.0,10.0,10.0,7.0,6.0,6.0,10.0,10.0,7.0,6.0,0.0,0.0,0.0,,,20.0,10.0,30.0,20.0,10.0,10.0,30.0,20.0,10.0,10.0,15.0,15.0,20.0,10.0,15.0,15.0,30.0,10.0,20.0,10.0,10.0,20.0,20.0,20.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,10.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,309
3.0,1.0,6.0,2.0,12.0,14.0,7.5,7.5,7.5,7.928571428571429,300.5,0.07142857142857142,0.16928571428571426,0.6428571428571429,27.428571428571427,2.7142857142857144,16.857142857142858,23.571428571428573,21.785714285714285,14.571428571428571,11.928571428571429,11.285714285714286,0.21428571428571427,6.071428571428571,6.923076923076923,7.538461538461538,4.923076923076923,5.785714285714286,3.8333333333333335,4.714285714285714,4.785714285714286,2.0,25.0,5.0,2.0,7.0,8.0,1.0,3.0,1.0,10.0,2.0,2.0,3.0,7.0,6.0,6.0,3.0,8.0,5.0,9.0,8.0,7.0,9.0,5.0,6.0,5.0,3.0,6.0,24.0,15.0,20.0,20.0,8.0,13.0,25.0,10.0,18.0,22.0,13.0,12.0,21.0,17.0,16.0,15.0,13.0,18.0,7.0,6.0,8.0,7.0,4.0,7.0,5.0,9.0,7.0,5.0,0.2857142857142857,7.0,7.214285714285714,6.928571428571429,6.428571428571429,6.428571428571429,4.571428571428571,6.071428571428571,5.214285714285714,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,310
4.0,1.0,8.0,2.0,12.0,14.0,7.5,7.5,7.5,7.928571428571429,300.5,0.07142857142857142,0.09071428571428572,0.35714285714285715,27.428571428571427,2.7142857142857144,16.857142857142858,23.571428571428573,21.785714285714285,14.571428571428571,11.928571428571429,11.285714285714286,0.5714285714285714,7.392857142857143,7.928571428571429,7.916666666666667,7.142857142857143,7.5,6.423076923076923,6.857142857142857,5.785714285714286,2.0,29.0,8.0,4.0,1.0,1.0,2.0,6.0,1.0,7.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,50.0,20.0,10.0,10.0,5.0,5.0,50.0,10.0,20.0,5.0,5.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,10.0,9.0,3.0,9.0,5.0,5.0,10.0,2.0,0.2857142857142857,5.5,5.571428571428571,5.642857142857143,5.071428571428571,5.714285714285714,6.714285714285714,6.285714285714286,6.714285714285714,0.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,50.0,20.0,5.0,10.0,5.0,10.0,50.0,15.0,10.0,5.0,10.0,10.0,20.0,10.0,25.0,10.0,20.0,15.0,9.0,9.0,9.0,10.0,3.0,8.0,8.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,311
5.0,1.0,10.0,2.0,12.0,14.0,7.5,7.5,7.5,7.928571428571429,300.5,0.07142857142857142,0.21357142857142858,0.6428571428571429,27.428571428571427,2.7142857142857144,16.857142857142858,23.571428571428573,21.785714285714285,14.571428571428571,11.928571428571429,11.285714285714286,0.5,6.785714285714286,7.857142857142857,7.892857142857143,6.928571428571429,7.357142857142857,7.214285714285714,7.0,6.5,2.0,23.0,15.0,2.0,3.0,1.0,2.0,4.0,2.0,6.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,20.0,50.0,0.0,10.0,25.0,0.0,15.0,25.0,20.0,10.0,20.0,15.0,10.0,8.0,7.0,7.0,9.0,9.0,9.0,10.0,8.0,5.0,9.0,0.21428571428571427,5.928571428571429,6.428571428571429,6.785714285714286,5.428571428571429,5.785714285714286,4.214285714285714,5.357142857142857,6.0,0.0,2.0,,,,,,,,,,,,6.0,1.0,3.0,,,,,,,30.0,10.0,20.0,15.0,10.0,15.0,40.0,10.0,10.0,15.0,10.0,15.0,35.0,15.0,15.0,10.0,10.0,15.0,8.0,7.0,9.0,7.0,8.0,8.0,9.0,8.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,312
6.0,1.0,12.0,2.0,12.0,14.0,7.5,7.5,7.5,7.928571428571429,300.5,0.07142857142857142,0.17999999999999997,0.6428571428571429,27.428571428571427,2.7142857142857144,16.857142857142858,23.571428571428573,21.785714285714285,14.571428571428571,11.928571428571429,11.285714285714286,0.6428571428571429,7.0,8.214285714285714,8.25,7.769230769230769,7.166666666666667,7.285714285714286,7.642857142857143,6.285714285714286,2.0,27.0,8.0,2.0,2.0,3.0,1.0,4.0,1.0,6.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,22.0,25.0,10.0,15.0,20.0,15.0,15.0,20.0,15.0,15.0,15.0,25.0,10.0,7.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0,0.14285714285714285,4.785714285714286,6.785714285714286,7.214285714285714,6.714285714285714,7.0,5.714285714285714,6.214285714285714,6.5,0.0,2.0,,,,,,,,,,,,6.0,3.0,3.0,,,,,,,25.0,15.0,20.0,20.0,5.0,15.0,25.0,10.0,15.0,20.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,7.0,7.0,8.0,8.0,4.0,7.0,6.0,7.0,7.0,5.0,1.0,0.0,1.0,1.0,,20.0,15.0,20.0,20.0,5.0,20.0,20.0,15.0,20.0,20.0,5.0,20.0,25.0,10.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,10.0,7.0,8.0,9.0,8.0,5.0,7.0,7.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,313
7.0,1.0,14.0,2.0,12.0,14.0,7.5,7.5,7.5,7.928571428571429,300.5,0.0,0.3871428571428571,0.0,27.428571428571427,2.7142857142857144,16.857142857142858,23.571428571428573,21.785714285714285,14.571428571428571,11.928571428571429,11.285714285714286,0.07142857142857142,5.571428571428571,7.714285714285714,8.285714285714286,5.857142857142857,7.571428571428571,5.3076923076923075,5.785714285714286,4.928571428571429,2.0,32.0,13.0,6.0,3.0,1.0,2.0,6.0,2.0,2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,10.0,25.0,10.0,10.0,25.0,10.0,20.0,15.0,25.0,10.0,20.0,15.0,15.0,8.0,8.0,8.0,9.0,7.0,7.0,6.0,9.0,5.0,5.0,0.42857142857142855,5.857142857142857,6.428571428571429,6.071428571428571,5.928571428571429,5.642857142857143,5.142857142857143,5.857142857142857,5.5,0.0,2.0,,,,,,,,,,,,8.0,1.0,3.0,,,,,,,20.0,15.0,25.0,20.0,10.0,10.0,25.0,10.0,15.0,25.0,5.0,20.0,15.0,20.0,10.0,25.0,15.0,15.0,7.0,8.0,9.0,7.0,7.0,7.0,5.0,9.0,5.0,4.0,0.0,0.0,0.0,,,20.0,15.0,25.0,15.0,10.0,15.0,35.0,20.0,20.0,20.0,0.0,5.0,25.0,15.0,10.0,25.0,10.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0,7.0,7.0,9.0,6.0,8.0,7.0,9.0,9.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,314
8.0,1.0,16.0,2.0,12.0,14.0,7.5,7.5,7.5,7.928571428571429,300.5,0.14285714285714285,0.39,0.6428571428571429,27.428571428571427,2.7142857142857144,16.857142857142858,23.571428571428573,21.785714285714285,14.571428571428571,11.928571428571429,11.285714285714286,0.35714285714285715,6.392857142857143,7.428571428571429,8.142857142857142,6.3076923076923075,7.230769230769231,5.576923076923077,6.642857142857143,6.285714285714286,2.0,27.0,5.0,2.0,1.0,4.0,3.0,5.0,3.0,2.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.670000000000001,19.050000000000004,42.86000000000001,9.519999999999998,14.289999999999994,7.620000000000002,20.0,15.0,15.0,15.0,20.0,15.0,20.0,15.0,20.0,15.0,20.0,10.0,6.0,10.0,6.0,8.0,7.0,5.0,10.0,8.0,6.0,5.0,0.5,6.928571428571429,8.0,8.428571428571429,6.857142857142857,4.928571428571429,3.7142857142857144,6.642857142857143,4.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,315
9.0,1.0,17.0,2.0,12.0,14.0,7.5,7.5,7.5,7.928571428571429,300.5,0.42857142857142855,0.26999999999999996,0.6428571428571429,27.428571428571427,2.7142857142857144,16.857142857142858,23.571428571428573,21.785714285714285,14.571428571428571,11.928571428571429,11.285714285714286,0.6428571428571429,7.538461538461538,7.571428571428571,8.0,8.142857142857142,8.428571428571429,7.0,7.357142857142857,6.571428571428571,2.0,25.0,8.0,2.0,3.0,3.0,2.0,4.0,1.0,7.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,5.0,25.0,20.0,15.0,25.0,10.0,5.0,30.0,10.0,15.0,30.0,10.0,5.0,25.0,10.0,20.0,25.0,15.0,5.0,6.0,8.0,7.0,8.0,9.0,5.0,8.0,9.0,7.0,9.0,0.5,5.857142857142857,6.642857142857143,6.714285714285714,6.285714285714286,5.5,4.428571428571429,5.0,4.285714285714286,0.0,4.0,,,,,,,,,,,,5.0,1.0,2.0,,,,,,,25.0,20.0,15.0,25.0,10.0,5.0,30.0,10.0,15.0,30.0,10.0,5.0,25.0,10.0,20.0,25.0,15.0,5.0,7.0,8.0,9.0,7.0,9.0,6.0,6.0,8.0,7.0,8.0,0.0,2.0,1.0,1.0,,25.0,20.0,15.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,10.0,15.0,30.0,10.0,5.0,25.0,10.0,20.0,25.0,15.0,5.0,7.0,8.0,7.0,8.0,9.0,6.0,7.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,316
